Date,Open,High,Low,Close,Adj Close,Volume
2023-04-27,298.8599853515625,299.9800109863281,294.3399963378906,298.2200012207031,295.1689758300781,1230500
2023-04-28,297.1499938964844,299.8800048828125,296.69000244140625,299.6499938964844,296.5843200683594,1337700
2023-05-01,299.6000061035156,301.4599914550781,298.6600036621094,299.8900146484375,296.8218994140625,2422700
2023-05-02,286.67999267578125,299.32000732421875,284.32000732421875,293.8900146484375,290.8832702636719,2937000
2023-05-03,295.8900146484375,296.3699951171875,286.54998779296875,287.1400146484375,284.202392578125,1851000
2023-05-04,284.5400085449219,286.6099853515625,281.9200134277344,284.6300048828125,281.718017578125,1258100
2023-05-05,285.6400146484375,286.9800109863281,282.6300048828125,284.7099914550781,281.7972106933594,1501100
2023-05-08,283.20001220703125,288.5299987792969,282.6099853515625,288.2699890136719,285.3207702636719,758200
2023-05-09,288.0799865722656,288.6400146484375,283.55999755859375,283.6499938964844,280.748046875,782400
2023-05-10,285.3999938964844,286.4599914550781,282.44000244140625,285.6000061035156,282.6781311035156,902200
2023-05-11,284.7300109863281,288.760009765625,284.32000732421875,285.1199951171875,282.2030029296875,1152500
2023-05-12,285.6000061035156,286.4700012207031,282.739990234375,285.4700012207031,282.5494079589844,738500
2023-05-15,285.6199951171875,290.489990234375,285.6199951171875,288.9200134277344,285.9641418457031,1128400
2023-05-16,288.0899963378906,288.79998779296875,285.19000244140625,285.94000244140625,283.01458740234375,974500
2023-05-17,287.2799987792969,287.9599914550781,281.7300109863281,283.9800109863281,281.07464599609375,1013800
2023-05-18,284.0,286.3399963378906,282.7699890136719,285.260009765625,282.3415832519531,1117300
2023-05-19,286.0,289.1499938964844,284.19000244140625,285.3699951171875,282.450439453125,1036700
2023-05-22,286.57000732421875,291.6199951171875,285.7099914550781,286.1700134277344,283.24224853515625,1189700
2023-05-23,284.3500061035156,285.29998779296875,272.07000732421875,274.1600036621094,271.35516357421875,2163300
2023-05-24,273.0,275.1400146484375,270.2099914550781,272.55999755859375,269.771484375,1181800
2023-05-25,273.05999755859375,274.1199951171875,267.760009765625,272.3999938964844,269.6131286621094,1159100
2023-05-26,273.0899963378906,275.8500061035156,271.3299865722656,272.5799865722656,269.7912902832031,1091700
2023-05-30,270.9800109863281,275.32000732421875,270.67999267578125,271.489990234375,268.7124328613281,1365800
2023-05-31,269.82000732421875,275.8299865722656,269.05999755859375,275.5799865722656,272.7605895996094,2669300
2023-06-01,275.1499938964844,279.55999755859375,273.489990234375,278.57000732421875,275.72003173828125,1178900
2023-06-02,278.9200134277344,280.3900146484375,277.3399963378906,278.29998779296875,275.4527587890625,1411100
2023-06-05,280.07000732421875,280.07000732421875,277.1000061035156,277.9599914550781,275.1162414550781,858900
2023-06-06,278.79998779296875,279.4100036621094,272.489990234375,276.54998779296875,273.7206726074219,1036200
2023-06-07,276.6099853515625,278.82000732421875,274.0899963378906,277.9700012207031,275.1261291503906,1187000
2023-06-08,278.0,278.9599914550781,275.7300109863281,276.7699890136719,273.93841552734375,963700
2023-06-09,276.7699890136719,280.9100036621094,275.3299865722656,280.6400146484375,277.76885986328125,1135400
2023-06-12,279.989990234375,280.42999267578125,276.54998779296875,279.9200134277344,277.05621337890625,851100
2023-06-13,280.0,282.9599914550781,279.05999755859375,281.739990234375,278.85760498046875,983900
2023-06-14,297.32000732421875,300.010009765625,291.0,293.57000732421875,290.5665588378906,2736000
2023-06-15,293.75,296.04998779296875,290.3699951171875,295.6499938964844,292.625244140625,1088800
2023-06-16,298.2699890136719,301.239990234375,294.010009765625,294.3500061035156,291.3385925292969,2431300
2023-06-20,292.5799865722656,299.260009765625,291.04998779296875,297.79998779296875,294.7532653808594,1401600
2023-06-21,296.5899963378906,298.1099853515625,293.7699890136719,297.57000732421875,294.5256652832031,1469600
2023-06-22,297.67999267578125,299.2099914550781,295.760009765625,297.8900146484375,294.8424072265625,1083600
2023-06-23,297.010009765625,299.489990234375,296.3699951171875,297.8800048828125,294.83245849609375,2412500
2023-06-26,296.55999755859375,299.30999755859375,293.8900146484375,296.8399963378906,293.8031005859375,807000
2023-06-27,297.32000732421875,298.92999267578125,295.0799865722656,298.75,295.69354248046875,1044400
2023-06-28,298.6199951171875,302.3800048828125,298.55999755859375,300.2799987792969,297.2078552246094,1272000
2023-06-29,299.4700012207031,302.2099914550781,297.9599914550781,301.7699890136719,299.4305419921875,684700
2023-06-30,304.8500061035156,306.92999267578125,303.2099914550781,305.0899963378906,302.72479248046875,1069200
2023-07-03,302.94000244140625,303.25,297.0400085449219,298.0,295.6897277832031,577100
2023-07-05,296.4100036621094,298.2699890136719,294.5400085449219,297.3699951171875,295.06463623046875,806200
2023-07-06,295.25,296.8599853515625,293.2099914550781,295.67999267578125,293.38775634765625,918700
2023-07-07,294.260009765625,295.92999267578125,292.5299987792969,294.2699890136719,291.9886779785156,979500
2023-07-10,295.010009765625,297.3699951171875,294.1300048828125,295.29998779296875,293.01068115234375,688200
2023-07-11,295.0,297.32000732421875,292.8500061035156,296.4100036621094,294.1120910644531,848200
2023-07-12,298.0799865722656,299.8500061035156,296.5,298.0299987792969,295.71954345703125,1094600
