Date,Open,High,Low,Close,Adj Close,Volume
2023-04-27,369.0299987792969,373.9200134277344,366.1400146484375,373.8699951171875,367.1842041015625,247400
2023-04-28,371.42999267578125,379.67999267578125,370.17999267578125,378.0,371.2403869628906,249600
2023-05-01,376.8800048828125,382.04998779296875,376.260009765625,380.3399963378906,373.53851318359375,365800
2023-05-02,362.0,388.4800109863281,362.0,382.0,375.1688537597656,527800
2023-05-03,381.07000732421875,383.2099914550781,374.7699890136719,376.0400085449219,369.3154296875,350300
2023-05-04,376.0299987792969,376.3299865722656,367.0299987792969,371.54998779296875,364.9057312011719,335200
2023-05-05,374.5299987792969,382.25,374.5299987792969,375.3999938964844,368.6868591308594,378800
2023-05-08,377.55999755859375,383.8900146484375,377.55999755859375,383.2200012207031,376.36700439453125,288000
2023-05-09,383.6499938964844,384.3599853515625,380.17999267578125,382.8699951171875,376.0232849121094,399300
2023-05-10,384.95001220703125,387.3800048828125,379.30999755859375,385.9800109863281,379.07769775390625,269100
2023-05-11,385.2699890136719,387.5,382.5,387.1000061035156,380.1776428222656,141200
2023-05-12,390.30999755859375,390.760009765625,383.04998779296875,385.8800048828125,378.9794921875,187800
2023-05-15,387.92999267578125,387.92999267578125,379.07000732421875,383.25,376.3965148925781,141600
2023-05-16,382.2799987792969,383.5400085449219,377.3800048828125,378.3999938964844,371.6332702636719,118800
2023-05-17,367.0,373.92999267578125,366.1600036621094,369.0,362.4013671875,2127700
2023-05-18,369.989990234375,378.489990234375,367.32000732421875,377.5,370.74932861328125,1568300
2023-05-19,379.9100036621094,381.92999267578125,375.94000244140625,376.4700012207031,369.7377624511719,723300
2023-05-22,375.1099853515625,375.2699890136719,357.2699890136719,361.489990234375,355.0256042480469,722900
2023-05-23,367.0199890136719,377.489990234375,360.80999755859375,365.010009765625,358.4826965332031,862000
2023-05-24,363.69000244140625,364.05999755859375,355.5199890136719,361.42999267578125,354.96673583984375,450200
2023-05-25,361.010009765625,363.4800109863281,356.17999267578125,359.95001220703125,353.5131530761719,340900
