Date,Open,High,Low,Close,Adj Close,Volume
2023-04-27,200.58999633789062,203.6300048828125,198.6300048828125,200.8300018310547,200.8300018310547,2728000
2023-04-28,184.67999267578125,184.97000122070312,170.5500030517578,182.5800018310547,182.5800018310547,10340900
2023-05-01,182.5800018310547,188.25,178.75999450683594,180.85000610351562,180.85000610351562,3948500
2023-05-02,180.44000244140625,182.02000427246094,174.52000427246094,176.39999389648438,176.39999389648438,2753100
2023-05-03,176.44000244140625,178.07000732421875,173.91000366210938,174.3300018310547,174.3300018310547,1517500
2023-05-04,175.33999633789062,176.97000122070312,170.9199981689453,171.58999633789062,171.58999633789062,1516100
2023-05-05,173.00999450683594,178.75999450683594,172.25,178.60000610351562,178.60000610351562,1652000
2023-05-08,179.6999969482422,180.8000030517578,176.44000244140625,177.4600067138672,177.4600067138672,1099300
2023-05-09,176.61000061035156,178.42999267578125,174.85000610351562,178.0,178.0,1208800
2023-05-10,180.38999938964844,181.66000366210938,177.27000427246094,180.74000549316406,180.74000549316406,927100
2023-05-11,179.77999877929688,183.49000549316406,178.7899932861328,183.19000244140625,183.19000244140625,1122300
2023-05-12,203.8000030517578,232.0,203.39999389648438,231.69000244140625,231.69000244140625,23871100
2023-05-15,228.0800018310547,229.66000366210938,221.25999450683594,221.58999633789062,221.58999633789062,7313200
2023-05-16,220.0,221.49000549316406,212.25,212.8000030517578,212.8000030517578,3479800
2023-05-17,214.10000610351562,214.13999938964844,207.32000732421875,209.75999450683594,209.75999450683594,3136200
2023-05-18,208.32000732421875,208.92999267578125,203.4499969482422,206.27999877929688,206.27999877929688,2167000
2023-05-19,206.00999450683594,208.25999450683594,200.66000366210938,203.52999877929688,203.52999877929688,2042800
2023-05-22,205.52000427246094,207.5399932861328,200.10000610351562,201.69000244140625,201.69000244140625,2381300
2023-05-23,199.24000549316406,202.8699951171875,197.52999877929688,200.88999938964844,200.88999938964844,2216300
2023-05-24,199.6999969482422,204.74000549316406,196.9499969482422,198.5500030517578,198.5500030517578,1724900
2023-05-25,199.64999389648438,202.1199951171875,196.47999572753906,200.94000244140625,200.94000244140625,1488800
2023-05-26,201.0399932861328,203.8699951171875,198.52999877929688,201.77000427246094,201.77000427246094,1689300
2023-05-30,206.24000549316406,210.3800048828125,199.72000122070312,202.39999389648438,202.39999389648438,1908700
2023-05-31,201.67999267578125,203.25999450683594,198.7899932861328,202.9600067138672,202.9600067138672,2623800
2023-06-01,204.6199951171875,211.0500030517578,201.86000061035156,208.74000549316406,208.74000549316406,1509500
2023-06-02,211.75999450683594,212.35000610351562,204.1300048828125,206.74000549316406,206.74000549316406,1476400
2023-06-05,207.08999633789062,208.97000122070312,200.38999938964844,203.6699981689453,203.6699981689453,1320200
2023-06-06,199.97000122070312,203.14999389648438,196.22999572753906,196.82000732421875,196.82000732421875,1805200
2023-06-07,196.24000549316406,198.64999389648438,189.50999450683594,191.75999450683594,191.75999450683594,2308400
2023-06-08,190.49000549316406,193.19000244140625,188.4199981689453,192.3300018310547,192.3300018310547,1154800
2023-06-09,193.33999633789062,196.0500030517578,191.08999633789062,192.0,192.0,1271900
2023-06-12,191.3300018310547,197.89999389648438,189.69000244140625,196.24000549316406,196.24000549316406,1427600
2023-06-13,199.17999267578125,202.22000122070312,195.0800018310547,195.99000549316406,195.99000549316406,1275700
2023-06-14,195.6999969482422,196.24000549316406,189.17999267578125,193.02999877929688,193.02999877929688,1523600
2023-06-15,191.41000366210938,194.67999267578125,190.89999389648438,192.8800048828125,192.8800048828125,1552400
2023-06-16,193.94000244140625,195.17999267578125,187.3699951171875,188.99000549316406,188.99000549316406,3106000
2023-06-20,189.2899932861328,190.3000030517578,184.35000610351562,186.10000610351562,186.10000610351562,2077800
2023-06-21,186.10000610351562,187.1699981689453,183.30999755859375,184.5800018310547,184.5800018310547,1680200
