Date,Open,High,Low,Close,Adj Close,Volume
2023-04-27,191.25,193.77999877929688,190.4499969482422,193.5399932861328,189.07667541503906,2287500
2023-04-28,192.8699951171875,197.1199951171875,192.8699951171875,195.6999969482422,191.18685913085938,1810100
2023-05-01,195.52999877929688,199.8699951171875,195.52999877929688,198.6300048828125,194.04930114746094,2195000
2023-05-02,197.4499969482422,197.9199981689453,192.99000549316406,196.07000732421875,191.54833984375,2693800
2023-05-03,197.17999267578125,198.07000732421875,195.25999450683594,195.3300018310547,190.8253936767578,2017400
2023-05-04,195.41000366210938,197.39999389648438,194.02999877929688,197.05999755859375,192.5155029296875,1866300
2023-05-05,198.6999969482422,202.5,198.13999938964844,201.22999572753906,196.58932495117188,2065000
2023-05-08,202.49000549316406,202.8300018310547,199.5,199.94000244140625,195.32908630371094,1973000
2023-05-09,198.94000244140625,200.6999969482422,197.8300018310547,200.58999633789062,195.96409606933594,1606700
2023-05-10,202.1199951171875,202.60000610351562,196.91000366210938,199.05999755859375,194.46937561035156,1703500
2023-05-11,198.72999572753906,198.88999938964844,197.0500030517578,198.0800018310547,193.51199340820312,1397200
2023-05-12,199.42999267578125,199.5,197.3699951171875,198.99000549316406,194.4010009765625,1459500
2023-05-15,198.8300018310547,200.07000732421875,197.52000427246094,199.63999938964844,195.03599548339844,1630500
2023-05-16,199.1199951171875,199.2899932861328,196.5,196.8699951171875,192.32986450195312,1893900
2023-05-17,197.0399932861328,200.1199951171875,196.86000061035156,198.83999633789062,194.25445556640625,2273000
2023-05-18,197.97999572753906,199.22999572753906,195.16000366210938,198.80999755859375,194.22512817382812,1947800
2023-05-19,199.10000610351562,200.05999755859375,197.25,198.97000122070312,194.38145446777344,1798800
2023-05-22,201.00999450683594,201.9499969482422,196.0800018310547,198.2899932861328,193.71713256835938,1744000
2023-05-23,198.19000244140625,198.19000244140625,194.86000061035156,196.3800048828125,191.85118103027344,2434100
2023-05-24,195.77000427246094,195.99000549316406,191.30999755859375,191.91000366210938,187.48426818847656,2970800
2023-05-25,191.05999755859375,193.8300018310547,190.7100067138672,193.2100067138672,188.75428771972656,2467500
2023-05-26,193.5800018310547,193.9499969482422,192.08999633789062,193.10000610351562,188.6468505859375,2287400
2023-05-30,192.11000061035156,194.69000244140625,191.22000122070312,194.1999969482422,191.0073699951172,2453400
2023-05-31,193.07000732421875,193.91000366210938,191.11000061035156,192.52000427246094,189.35499572753906,3569300
2023-06-01,192.4600067138672,196.05999755859375,192.25,195.67999267578125,192.46302795410156,2713800
2023-06-02,197.17999267578125,200.72000122070312,196.8800048828125,198.66000366210938,195.39407348632812,2522700
2023-06-05,198.74000549316406,200.22000122070312,198.1699981689453,198.72999572753906,195.462890625,2140600
2023-06-06,197.0399932861328,197.72999572753906,195.16000366210938,196.36000061035156,193.13186645507812,2341900
2023-06-07,196.3000030517578,201.64999389648438,194.1300048828125,201.4600067138672,198.1480255126953,2582800
2023-06-08,201.47000122070312,201.8800048828125,197.52999877929688,200.99000549316406,197.6857452392578,2180700
2023-06-09,201.77999877929688,201.77999877929688,198.7100067138672,199.6699981689453,196.38743591308594,1806800
2023-06-12,199.55999755859375,199.6300048828125,195.8699951171875,198.9600067138672,195.68911743164062,2096400
2023-06-13,197.38999938964844,199.5399932861328,194.60000610351562,198.92999267578125,195.65960693359375,3577800
2023-06-14,200.13999938964844,205.0399932861328,199.30999755859375,202.74000549316406,199.406982421875,3259400
2023-06-15,203.14999389648438,206.83999633789062,202.74000549316406,205.9199981689453,202.53469848632812,2288600
2023-06-16,206.3699951171875,206.89999389648438,204.47999572753906,204.6699981689453,201.3052520751953,4139800
2023-06-20,202.94000244140625,204.24000549316406,201.02000427246094,201.3800048828125,198.0693359375,2412600
2023-06-21,200.47000122070312,204.1699981689453,200.1300048828125,203.64999389648438,200.30201721191406,2191200
2023-06-22,203.6300048828125,203.64999389648438,201.8699951171875,203.3699951171875,200.02662658691406,1809300
2023-06-23,201.8800048828125,201.99000549316406,199.05999755859375,199.88999938964844,196.6038360595703,7413900
2023-06-26,200.19000244140625,201.80999755859375,199.82000732421875,201.3300018310547,198.02015686035156,1764800
2023-06-27,201.63999938964844,203.3800048828125,200.66000366210938,202.97999572753906,199.6430206298828,2433900
2023-06-28,203.0399932861328,203.4199981689453,201.63999938964844,203.08999633789062,199.75120544433594,2498200
2023-06-29,202.3699951171875,204.86000061035156,201.64999389648438,204.64999389648438,201.28558349609375,1957400
2023-06-30,205.57000732421875,206.6199951171875,203.36000061035156,204.6199951171875,201.25607299804688,2298700
2023-07-03,203.25,207.11000061035156,202.05999755859375,206.1300048828125,202.7412567138672,1057400
2023-07-05,204.63999938964844,205.7899932861328,203.47999572753906,203.91000366210938,200.55775451660156,1818100
2023-07-06,202.02999877929688,203.00999450683594,200.60000610351562,202.50999450683594,199.18075561523438,1518500
2023-07-07,201.07000732421875,204.41000366210938,200.5,202.82000732421875,199.4856719970703,2074800
2023-07-10,202.66000366210938,205.4199981689453,202.42999267578125,204.86000061035156,201.49212646484375,2025200
2023-07-11,206.0,207.19000244140625,205.02999877929688,206.7899932861328,203.39039611816406,2101000
2023-07-12,208.07000732421875,210.6199951171875,206.0,208.9199981689453,205.48536682128906,3261500
2023-07-13,209.42999267578125,210.9199981689453,208.57000732421875,210.61000061035156,207.14759826660156,2214300
2023-07-14,210.3699951171875,211.66000366210938,209.8699951171875,210.99000549316406,207.52134704589844,1603000
2023-07-17,210.55999755859375,210.8300018310547,209.10000610351562,209.86000061035156,206.409912109375,1471700
2023-07-18,209.4600067138672,213.0,209.10000610351562,212.6199951171875,209.12454223632812,1893600
2023-07-19,212.86000061035156,215.0,212.5,214.25,210.72775268554688,2036600
2023-07-20,215.02999877929688,217.6199951171875,214.6199951171875,216.77999877929688,213.2161407470703,3137600
2023-07-21,213.52999877929688,217.27000427246094,212.0399932861328,216.77999877929688,213.2161407470703,6040100
2023-07-24,216.32000732421875,219.10000610351562,215.77000427246094,216.94000244140625,213.37353515625,2165200
2023-07-25,216.2899932861328,217.4499969482422,214.75,215.5500030517578,212.00637817382812,2766100
2023-07-26,236.8300018310547,240.47999572753906,233.3800048828125,238.0,234.08729553222656,14540700
2023-07-27,235.4499969482422,236.38999938964844,230.41000366210938,232.10000610351562,228.2843017578125,5806700
2023-07-28,231.86000061035156,235.25,230.25,232.77000427246094,228.94329833984375,3595800
2023-07-31,232.72999572753906,234.5399932861328,230.4199981689453,232.02000427246094,228.2056121826172,2988700
2023-08-01,231.49000549316406,232.16000366210938,229.1300048828125,231.5,227.6941680908203,3486300
2023-08-02,231.14999389648438,232.4499969482422,229.8699951171875,230.1999969482422,226.41552734375,2740200
2023-08-03,229.58999633789062,231.72999572753906,228.5500030517578,229.88999938964844,226.1106414794922,1914100
2023-08-04,230.52000427246094,232.82000732421875,228.24000549316406,228.52999877929688,224.77297973632812,3176300
2023-08-07,230.30999755859375,231.8300018310547,228.60000610351562,229.6999969482422,225.9237518310547,2211300
2023-08-08,230.30999755859375,230.3699951171875,226.3699951171875,228.6300048828125,224.87135314941406,2513700
2023-08-09,227.25,229.80999755859375,226.75999450683594,229.25,225.4811553955078,2562500
2023-08-10,229.97000122070312,231.33999633789062,229.52000427246094,230.3000030517578,226.51388549804688,2737700
