Date,Open,High,Low,Close,Adj Close,Volume
2023-04-27,149.3300018310547,151.6199951171875,149.3300018310547,151.1199951171875,144.48233032226562,1185600
2023-04-28,151.0399932861328,152.77000427246094,150.24000549316406,152.0399932861328,145.3619384765625,974200
2023-05-01,151.3300018310547,152.6300048828125,150.63999938964844,152.39999389648438,145.70611572265625,770500
2023-05-02,151.77000427246094,152.3300018310547,149.64999389648438,151.2100067138672,144.56838989257812,1094600
2023-05-03,150.19000244140625,150.77000427246094,145.58999633789062,147.25999450683594,140.7918701171875,2144000
2023-05-04,147.7100067138672,151.77999877929688,147.27000427246094,150.7899932861328,144.16680908203125,1296700
2023-05-05,151.10000610351562,154.85000610351562,151.02000427246094,154.74000549316406,147.94334411621094,1586900
2023-05-08,154.10000610351562,157.38999938964844,153.47999572753906,156.97999572753906,150.08494567871094,1145900
2023-05-09,155.83999633789062,157.25,153.6999969482422,156.42999267578125,149.55909729003906,983300
2023-05-10,157.4499969482422,157.9199981689453,155.25,156.8000030517578,149.91285705566406,1101600
2023-05-11,156.1699981689453,156.42999267578125,152.30999755859375,152.57000732421875,145.86865234375,642800
2023-05-12,152.36000061035156,153.60000610351562,151.6699981689453,153.5399932861328,146.7960205078125,513900
2023-05-15,153.7100067138672,154.25,151.80999755859375,152.22000122070312,145.5340118408203,874800
2023-05-16,151.6199951171875,152.3300018310547,149.05999755859375,149.1199951171875,142.57017517089844,624500
2023-05-17,149.64999389648438,150.3699951171875,148.27999877929688,149.1999969482422,142.64666748046875,809300
2023-05-18,149.1999969482422,149.77000427246094,148.27999877929688,149.17999267578125,142.62754821777344,732400
2023-05-19,150.0,150.52999877929688,147.64999389648438,148.10000610351562,141.59500122070312,724600
2023-05-22,148.5500030517578,149.5,147.25,148.64999389648438,142.12081909179688,584900
2023-05-23,148.47999572753906,149.3300018310547,147.75,148.08999633789062,141.58541870117188,514100
2023-05-24,147.5500030517578,149.0,145.67999267578125,146.4600067138672,140.0270233154297,866000
2023-05-25,147.3000030517578,147.3000030517578,144.39999389648438,145.38999938964844,139.00401306152344,650200
